0.4131059135006423,0.03767855757477023,0.5492155289245875
0.24798085022409122,0.10490332535595814,0.6471158244199506
0.2081853446195605,0.7330714214157112,0.05874323396472825
0.5806036717857792,0.26635171199270724,0.15304461622151355
0.006889081476380898,0.0970004674827245,0.8961104510408946
0.5838802356062303,0.09595928920519992,0.3201604751885698
0.014856726725949843,0.5903024914337625,0.3948407818402877
0.09701830847711901,0.16793284875219805,0.7350488427706829
0.7598934897319616,0.01529553059580091,0.2248109796722375
0.032011542381601865,0.3763913487803503,0.5915971088380478
0.8573905961622534,0.13201424090500846,0.0105951629327381
0.4817554119286127,0.4673290236679921,0.050915564403395175
0.23594519813072767,0.389287974754688,0.3747668271145843
0.5511686403962253,0.23188508812308162,0.21694627148069312
0.452074028563372,0.11947083128450586,0.42845514015212216
0.2723780546096286,0.4687810538967043,0.25884089149366707
0.012927656713349833,0.7947725598107436,0.1922997834759066
0.23304908067119845,0.6364760976204731,0.13047482170832847
0.24103702248442005,0.6821447070735784,0.07681827044200151
0.062052627962838836,0.227793686496095,0.7101536855410662
0.27880438425397447,0.3773299931708982,0.3438656225751273
0.25762756432708556,0.624128564194911,0.11824387147800342
0.3797255786985654,0.02051589010586441,0.5997585311955702
0.36582617696574693,0.05803844593055252,0.5761353771037006
0.24280562092971159,0.6935985221253507,0.06359585694493775
0.014959423296609708,0.9382970749111084,0.04674350179228193
0.09120327242544057,0.7280791653897902,0.1807175621847692
0.12836991803936137,0.09734784155925369,0.7742822404013849
0.05517069461875934,0.24507063083459513,0.6997586745466455
0.5013454827325639,0.10425086759627256,0.3944036496711636
0.1992562864235239,0.6029589203274737,0.19778479324900244
0.22303777475755648,0.7757726810754022,0.001189544167041312
0.3478693590739723,0.3823222585548849,0.2698083823711428
0.8624817722742943,0.061902733147288336,0.07561549457841732
0.024257965213103194,0.7092152159830682,0.26652681880382856
0.2835707733902193,0.6260201230443907,0.09040910356539
0.05913338032804161,0.2284755764423405,0.7123910432296179
0.5391052325216104,0.06449934007108249,0.39639542740730715
0.4173579713525051,0.08459619026768794,0.498045838379807
0.32452825447908196,0.39329601978300555,0.2821757257379125
0.11167673230125041,0.3556200101022464,0.5327032575965032
0.10676175540165223,0.420597309127166,0.4726409354711818
0.4237377774725235,0.06102849482598094,0.5152337277014956
0.8981331792527305,0.023077155395054616,0.07878966535221488
0.11093751547327835,0.638403466615109,0.2506590179116126
0.5119753251161401,0.452200476946115,0.03582419793774494
0.08711808072475047,0.6278637125417075,0.28501820673354206
0.7136040477077867,0.18360381617933474,0.10279213611287852
0.22918956097228582,0.569353914681187,0.20145652434652717
0.27650404377421256,0.5756330158026683,0.1478629404231191
0.08978349239391892,0.4342293691058452,0.4759871385002359
0.3984822159400794,0.5030101915139387,0.09850759254598196
0.39327220759906445,0.12160778413242967,0.4851200082685059
0.12720219879388295,0.5423587844513544,0.3304390167547626
0.6772605093802289,0.039813916612637446,0.2829255740071337
0.5191796848297756,0.06157684296949428,0.4192434722007301
0.10422720025158738,0.8626866707802838,0.03308612896812879
0.5922472910553727,0.1711643695652587,0.23658833937936863
0.8125346487299325,0.018924368609730235,0.16854098266033724
0.7170696531242793,0.20118930220018982,0.0817410446755309
0.11682504705045171,0.248166233104834,0.6350087198447143
0.4762631038168914,0.25875583013114034,0.26498106605196825
0.07494311629800499,0.4668825406261232,0.4581743430758718
0.06017913029210442,0.3542481276253453,0.5855727420825503
0.5361759286261496,0.31236740064616897,0.15145667072768143
0.35578925031446285,0.481382828017455,0.16282792166808213
